,8.0,10.5,13.0,15.5,18.0,20.5,23.0,25.5,28.0,30.5,33.0,35.5,38.0,40.5,43.0,45.5,48.0,50.5,53.0,55.5,58.0,60.5,63.0,65.5,68.0,70.5,73.0,75.5,78.0,80.5,83.0,85.5,88.0,90.5,93.0,95.5,98.0,100.5,103.0,105.5,108.0,110.5,113.0,115.5,118.0,120.5,123.0,125.5,128.0,130.5,133.0,135.5,138.0,140.5,143.0,145.5,148.0,150.5,153.0,155.5,158.0,160.5,163.0,165.5,168.0,170.5,173.0,175.5,178.0,180.5,183.0,185.5,188.0,190.5,193.0,195.5,198.0,200.5,203.0,205.5,208.0,210.5,213.0,215.5,218.0,220.5,223.0,225.5,228.0,230.5,233.0,235.5,238.0,240.5,243.0,245.5,248.0,250.5,253.0
8.0,,,,,,,,,,,,,,,,,,,,,,548.4528167170454,540.2170223022728,531.9812278875,523.7454334727273,515.5096390579546,507.2738446431818,499.0380502284091,490.8022558136364,482.5664613988636,474.3306669840909,466.0948725693182,457.85907815454544,449.6232837397727,441.38748932500005,433.1516949102272,424.91590049545454,416.6801060806818,408.44431166590914,400.2085172511364,391.9727228363637,383.7369284215909,375.50113400681823,367.26533959204545,359.0295451772727,350.7937507625,342.55795634772727,334.3221619329546,326.0863675181818,317.85057310340915,309.61477868863636,301.37898427386364,293.1431898590909,284.9073954443182,276.67160102954546,268.43580661477273,260.2000122,283.425010675,306.65000915,329.87500762499997,353.1000061,376.325004575,399.55000305,422.775001525,446.0,460.55499878,475.10999756,489.66499634,504.21999511999996,518.7749939,533.32999268,547.88499146,562.43999024,576.99498902,591.5499878,606.1049865800001,620.65998536,635.21498414,649.76998292,664.3249817,678.8799804800001,693.43497926,707.98997804,722.5449768199999,737.0999756,677.9571217309524,618.8142678619048,559.6714139928571,500.5285601238095,441.3857062547619,382.2428523857143,323.0999985166667,263.95714464761903,,,,,,
10.5,,,,,,,,,,,,,132.6203671224074,152.2592562251852,171.89814532796296,323.6194366947222,495.66109764055557,598.6000061,624.2148820932432,568.7785849902857,492.8857086488572,434.68306396270685,421.22629934578947,407.76953472887215,394.31277011195493,394.76577867642857,449.05896915242715,437.2543573538835,425.44974555533986,413.6451337567961,401.84052195825245,390.0359101597087,391.15276761111113,395.49999237500003,399.8472171388889,404.1944419027778,408.5416666666667,413.29745935889827,418.6661039436441,424.0347485283898,429.40339311313556,434.7720376978813,440.1406822826271,451.7047211964623,469.4641544393868,487.2235876823113,504.9830209252358,522.7424541681604,540.5018874110849,541.3576633342462,527.0317952092348,484.2052796683377,441.3787641274406,398.55224858654356,355.72573304564645,312.89921750474934,270.07270196385224,290.152390247619,313.377388722619,336.60238719761907,359.8273856726191,383.0523841476191,406.2773826226191,429.5023810976191,417.72131971915576,409.46081613741717,402.40121358940405,395.3416110413907,388.2820084933775,381.22240594536424,374.16280339735096,367.1032008493377,374.45333252,389.0083313,403.56333008,413.6476152230158,414.7904730920635,415.9333309611111,417.0761888301587,418.2190466992063,419.361904568254,420.50476243730157,471.6166687,622.66667175,648.192465145283,645.6169945981133,645.4808950911764,641.1141044410256,635.5051183512819,629.8961322615385,570.90311623125,516.7104301375,364.753345505,264.7540043235,242.844002571,220.93400081849998,190.06575215342465,,
13.0,,,,,,,,,,35.647826607220495,46.140000908000005,65.77889001077779,85.41777911355555,123.3450008375,295.3866617833334,432.9482263464706,459.528564457143,520.1472972148649,484.6000175102857,450.850016966,374.9571406245715,321.957505248797,308.5007406318797,295.0439760149624,298.27893921571433,315.42367559785714,439.0273586928421,458.4254753393204,446.6208635407767,434.8162517422331,423.0116399436894,411.2070281451456,399.40241634660197,348.1690061089957,341.03332435222217,345.38054911611107,349.72777388,354.0749986438889,358.4222234077777,362.7694481716666,370.79697533454544,386.5349113863208,404.2943446292453,422.0537778721698,439.81321111509436,457.5726443580188,475.33207760094336,493.0915108438679,489.79090978399995,478.0530151383919,512.255276397186,494.07796943218995,451.25145389129284,408.4249383503958,365.5984228094987,322.7719072686016,279.9453917277045,296.87976982023804,320.10476829523805,343.32976677023805,366.55476524523806,389.7797637202381,413.00476219523813,404.9085492224026,389.4426394383117,379.9812348228477,372.9216322748344,365.8620297268212,358.80242717880793,351.74282463079476,344.6832220827814,337.6236195347682,331.01671486275666,333.83949519173666,334.98235306078425,336.12521092983195,337.26806879887954,338.41092666792713,339.5537845369748,340.69664240602236,341.83950027507,334.4109050850711,404.7250061,555.77500915,697.9283182301887,695.3528476830188,699.2823665764704,696.9859016589744,691.3769155692307,582.2323625875,546.7181673999999,499.99687766875,402.35334778,302.3540065985,280.444004846,245.84315330068495,190.33972562602742,,
15.5,,,,,,,,,,41.050000187500004,54.49500064025,67.940001093,87.57889019577777,110.26583473541666,282.3074956812501,333.66881928764707,333.30999832000003,380.4378389918919,345.6000115874286,311.8500110431429,257.02857260028577,209.23194653488724,195.77518191796995,201.79209975500004,218.93683613714285,237.98262513915788,369.1905187136316,479.5965933247573,467.7919815262136,455.9873697276699,444.18275792912624,415.8730677142308,362.8057598748077,309.7384520353846,302.6027702786111,306.9499950425,311.29721980638885,315.64444457027776,319.9916693341666,328.0191964970454,341.56717725840906,356.8839680620283,374.6434013049528,392.4028345478774,410.1622677908018,427.92170103372644,445.68113427665094,447.31647875650003,428.87897804150003,414.74836694253764,448.9506282013316,483.1528894601256,461.1241436551451,418.297628114248,375.4711125733509,332.6445970324538,289.8180814915567,303.60714939285714,326.83214786785715,350.0571463428571,373.2821448178571,396.5071432928571,392.0957787256493,376.62986894155836,361.1639591574675,350.50165350827814,343.44205096026496,336.3824484122516,329.3228458642384,322.26324331622516,315.2036407682119,309.16260844120234,312.2887081032258,315.2281497141457,316.37100758319326,317.5138654522409,318.6567233212885,319.7995811903361,320.94243905938373,322.0852969284313,312.61587958151654,302.1940785613744,311.95625305,509.02500914999996,747.6641713150943,748.3411954882354,753.0838380617647,752.857698876923,696.4777696444444,546.8403192124999,511.326124025,475.8119288375,429.09063910624997,339.9540088735,301.6205544479452,246.11712677328768,190.61369909863015,,
18.0,,,,,,,,,59.582608682763976,49.40499991975,62.850000372500006,76.29500082525,89.740001278,109.37889038077779,234.7482331964706,234.38941222882357,234.0305912611765,233.67177029352942,206.60000566457143,172.85000512028572,139.100004576,96.50638782097744,105.30526029428576,122.44999667642861,139.59473305857148,168.14578515994737,299.35367873442107,430.56157230889477,488.96309951165057,477.1584877131068,430.5098214800427,377.44251364061967,324.37520580119656,271.30789796177345,264.172216205,268.5194409688889,272.86666573277773,277.21389049666664,285.2414176595454,298.7893984209091,312.33737918227274,327.2330247377358,344.9924579806604,362.7518912235849,380.5113244665094,398.270757709434,404.84204772899994,386.40454701399995,367.96704629899995,351.4437187466834,385.6459800054774,419.84824126427134,454.05050252306535,428.17031787810026,385.34380233720316,342.51728679630605,299.690771255409,310.33452896547624,333.5595274404762,356.7845259154762,380.0095243904762,379.28300822889605,363.8170984448052,348.3511886607143,332.8852788766234,321.0220721937086,313.96246964569536,306.90286709768213,299.84326454966885,292.7836620016556,287.30850201964813,290.43460168167155,293.56070134369503,296.61680423655463,297.7596621056023,298.90251997464986,300.04537784369745,301.1882357127451,301.24265509810425,290.82085407796205,280.3990530578199,269.9772520376777,259.5554510175355,462.27500915,797.4000244,802.1426669735293,806.8853095470588,808.7294960948717,625.4222090055555,511.4482758375,475.93408064999994,440.4198854625,404.905690275,357.3979555952055,301.89452792054794,246.3911002458904,190.88767257123288,,
20.5,,,,,,,,78.11521717802796,64.98478226304348,57.759999652000005,71.20500010475,84.65000055750001,98.09500101025,111.540001463,138.34711776951926,159.5754840409135,180.80385031230767,202.03221658370194,145.4086990556522,87.34347997576086,29.27826089586955,29.347958915612285,33.66173399647961,43.10789359785712,60.252629979999995,98.30894518073686,229.5168387552105,375.4410407231344,523.13124275625,445.14657524585476,392.07926740643165,339.01195956700855,285.9446517275855,232.8773438881624,225.7416621313889,230.08888689527777,234.43611165916664,242.46363882204545,256.0116195834091,269.5596003447727,283.1075811061363,297.58208141344335,315.3415146563679,333.1009478992924,350.86038114221697,362.3676167015,343.9301159865,325.49261527150003,307.05511455650003,288.6176138415,322.34133180962317,356.54359306841707,390.7458543272111,424.9481155860051,395.21649210105545,352.38997656015835,309.56346101926124,317.0619085380952,340.28690701309523,363.51190548809524,366.47023773214283,351.004327948052,335.538418163961,320.07250837987016,304.6065985957792,291.54249087913905,284.4828883311258,277.4232857831126,270.3636832350993,265.45439559809387,268.5804952601173,271.70659492214077,274.83269458416424,277.95879424618767,279.1483166280112,280.2911744970588,281.4340323661064,279.44762959454977,269.02582857440757,258.6040275542654,248.18222653412323,242.83317199182693,270.4569695555289,628.3615511307692,720.6032688075204,708.2353826286586,726.6149262464913,758.1719397771931,607.6833241833333,487.37715697228265,453.5782533771739,419.77934978206525,385.6582606764563,351.0538933050971,302.1685013931507,246.66507371849315,191.16164604383562,,
23.0,,,,,,,,83.51739075830747,70.386955843323,66.11499938425001,79.55999983699999,93.00500028975,106.4500007425,108.737501125,111.0250015075,132.25336777889424,153.48173405028848,161.7347863551087,103.66956727521739,45.60434819532606,71.89697092303031,91.14643015107146,95.46020523193877,99.77398031280613,99.50769160000002,208.9125003775,346.08657175970154,501.8216459899254,609.2874870375,479.92039038210527,353.64871333282053,300.5814054933975,247.51409765397437,194.44678981455127,187.31110805777777,191.65833282166668,199.68585998454546,213.23384074590908,226.78182150727272,240.32980226863634,253.87778303,267.931138089151,285.6905713320755,303.450004575,319.893185674,301.455684959,283.01818424400005,264.580683529,246.143182814,227.705682099,259.0366836137688,293.2389448725628,327.4412061313568,361.6434673901507,395.8457286489447,362.2626663240105,319.4361507831135,323.78928811071427,347.0142865857143,353.65746723538956,338.1915574512987,322.7256476672078,307.2597378831169,291.793828099026,276.32791831493506,262.0629095645695,255.00330701655628,247.94370446854305,243.6002891765396,246.72638883856303,249.8524885005865,252.97858816260998,256.1046878246334,259.2307874866569,260.53697115042013,261.6798290194678,257.6526040909952,247.23080307085309,236.8090020507109,252.5963911661058,280.2201887298077,307.84398629350966,459.3230778615385,656.1743993939025,643.8065132150407,631.4386270361788,619.0707408573171,624.2728145622808,625.4888899055555,469.1380295211957,435.3391259260869,401.3791295757282,366.7747622043689,332.1703948330097,297.5660274616505,246.93904719109588,191.43561951643832,,
25.5,,,,,,,102.04999925357143,88.91956433858697,75.7891294236025,74.4699991165,87.91499956925,95.781249986875,98.068750369375,100.356250751875,102.64375113437498,104.931251516875,126.15961778826926,119.99565457467389,65.9474755808586,98.26565843767679,130.583841294495,152.94490138653063,157.25867646739795,151.2673080125,195.0146507393966,399.0491304747415,472.46717702649255,612.1125068625,695.44373131875,575.2249933916667,432.7888128386842,279.89736516763156,209.08354358036325,156.0162357409402,148.88055398416668,156.90808114704544,170.45606190840908,184.00404266977273,197.55202343113635,211.10000419249997,224.64798495386367,238.2801947648585,256.039628007783,273.7990612507075,258.98125393149996,240.5437532165,222.1062525015,203.6687517865,185.23125107149997,166.79375035649997,195.73203541791457,229.93429667670853,264.1365579355025,298.33881919429643,332.54108045309044,366.74334171188445,329.3088405469657,330.5166676833333,340.84469673863634,325.3787869545455,309.9128771704545,294.4469673863636,278.9810576022727,263.51514781818184,248.0492380340909,232.58332825000002,225.52372570198673,221.74618275498534,224.87228241700882,227.99838207903224,231.12448174105572,234.25058140307917,237.37668106510262,240.50278072712607,241.92562567282914,235.85757858744074,234.73581277668268,262.3596103403846,289.98340790408656,317.6072054677885,345.2310030314904,372.85480059519233,591.7455299802846,579.3776438014228,567.009757622561,554.6418714436992,542.2739852648374,529.9060990859757,521.9307028780702,450.89890207010876,417.099998475,382.4956311036408,347.8912637322816,313.28689636092236,278.68252898956314,244.07816161820392,191.70959298904108,,
28.0,,,,,,,107.45217283385092,94.32173791886648,81.191303003882,82.82499884875001,85.11249923125,87.39999961375,89.68749999625,91.97500037875,94.26250076125,96.55000114375,98.83750152625,92.31616309550505,124.63434595232323,156.9525288091414,189.2707116659596,214.7433726219898,203.026924425,184.4403805375,361.7603374381034,565.7948171734483,598.8477822932836,698.26875114375,781.5999756,661.3812376729168,538.5486829663157,385.6572352952631,232.7657876242105,117.58568166732907,114.13030230954547,127.6782830709091,141.22626383227274,154.77424459363635,168.32222535499997,181.87020611636365,195.41818687772727,208.9661676390909,226.3886846834905,216.506822904,198.069322189,179.631821474,161.194320759,142.756820044,124.319319329,105.881818614,132.42738722206025,166.6296484808542,200.83190973964824,235.03417099844222,269.23643225723623,303.4386935160302,337.6409547748242,328.0319262418831,312.5660164577922,297.1001066737013,281.6341968896104,266.1682871055195,250.70237732142854,235.23646753733766,219.77055775324675,204.30464796915584,199.8920763334311,203.01817599545456,206.144275657478,209.27037531950145,212.39647498152493,215.52257464354838,218.64867430557186,221.7747739675953,244.49903195096152,272.1228295146635,299.74662707836535,327.3704246420673,354.99422220576923,382.6180197694712,410.2418173331731,527.3166605666668,514.9487743878049,502.5808882089432,490.2130020300813,477.84511585121953,465.47722967235774,453.109343493496,440.7414573146342,428.3735711357724,398.2165000029126,363.6121326315534,329.0077652601942,294.40339788883495,259.79903051747567,225.1946631461165,190.59029577475724,,
